TIME,Cp[0]:1,Cp[1]:1,Cp[2]:1,Cp[3]:1,Cp[4]:1,Cp[5]:1,Cp[6]:1,Cp[7]:1,Cp[8]:1,Cp[9]:1,Cp[10]:1,Cp[11]:1,Cp[12]:1,Cp[13]:1,Cp[14]:1,Cp[15]:1,Cp[16]:1,Cp[17]:1,Cp[18]:1,Cp[19]:1,Cp[20]:1
19.56,0.00112255,0.00118769,0.00130854,0.00095914,0.0010785,0.00114914,0.00131567,0.0012383,0.00130904,0.00115638,0.00115542,0.00107392,0.00109665,0.00098806,0.00101765,0.00116819,0.0013536,0.00096106,0.0012968,0.00112264,0.0010872
19.58,0.00115675,0.00111582,0.00121383,0.00120676,0.00099524,0.00088596,0.00090783,0.00131638,0.00107678,0.00129265,0.00095525,0.00117154,0.00113314,0.00098038,0.00118093,0.00105015,0.00113016,0.00122762,0.00099107,0.00107985,0.00120035
19.6,0.00104445,0.00116921,0.00098492,0.0008178,0.00118114,0.00110817,0.00121274,0.00114308,0.00096624,0.00108178,0.00129991,0.00114379,0.00108305,0.00103413,0.00088417,0.00102007,0.00098666,0.00103006,0.0009139,0.00142532,0.00109783
19.62,0.00105633,0.00091637,0.00108762,0.00117595,0.00082373,0.00105155,0.00087789,0.00112178,0.00115162,0.00126318,0.0010206,0.00094652,0.00106554,0.00115299,0.00096058,0.00101044,0.00096159,0.00085334,0.00112234,0.00105884,0.00097587
19.64,0.00104319,0.00103233,0.00097443,0.00103055,0.00115436,0.00113114,0.00108748,0.00110541,0.00111717,0.00086867,0.00097816,0.00112306,0.00119667,0.00108833,0.0010023,0.00100545,0.00073747,0.00135155,0.00104981,0.00117688,0.00107714
19.66,0.00106446,0.00117049,0.00103191,0.00093421,0.00104789,0.00117366,0.0010305,0.00092964,0.0011213,0.00118998,0.00124386,0.00119258,0.00121017,0.00118821,0.0010718,0.00099648,0.00119899,0.00101609,0.00104093,0.00117475,0.00126517
19.68,0.00112343,0.00091823,0.00092388,0.00098819,0.00111383,0.00098261,0.00113058,0.00102556,0.00107028,0.00115649,0.00111888,0.00110395,0.00104275,0.00102775,0.00116458,0.0010185,0.00112959,0.00122287,0.00113184,0.00101454,0.0009144
19.7,0.00100076,0.00105186,0.00089965,0.00100056,0.00104927,0.00108916,0.00103255,0.00091142,0.00133539,0.00121725,0.00099205,0.00102306,0.00112249,0.00099286,0.0011033,0.00105791,0.00099984,0.00086302,0.00098502,0.00117882,0.00105736
19.72,0.00113659,0.00110789,0.00119318,0.00097168,0.00096646,0.00132308,0.00101073,0.00101952,0.00122878,0.00085341,0.00109518,0.00095761,0.00098921,0.00110812,0.00107843,0.00095344,0.00099604,0.00103559,0.00088926,0.00108825,0.00105615
19.74,0.00102937,0.00112831,0.00085964,0.00110084,0.00092028,0.0010496,0.0012393,0.00099668,0.00107477,0.00096326,0.00100736,0.00091999,0.00082382,0.00104529,0.00096306,0.00100287,0.00105486,0.00093694,0.00091542,0.0010955,0.00097354
19.76,0.00113983,0.00098273,0.00108409,0.00116176,0.00088478,0.00125928,0.00126103,0.00097869,0.00099463,0.00086254,0.00117328,0.00087988,0.00087175,0.00109379,0.0010421,0.00085103,0.00095298,0.00110513,0.00082188,0.00101832,0.00082574
19.78,0.00091592,0.00095515,0.00110823,0.00085987,0.00102826,0.00083181,0.00094742,0.00097339,0.0011196,0.0008627,0.00091945,0.00105321,0.00105773,0.00090543,0.00107583,0.00099901,0.00109165,0.00100452,0.00102818,0.00112957,0.00105521
19.8,0.00095694,0.00069835,0.00096001,0.0009322,0.00095652,0.0009386,0.00106607,0.00110933,0.00092845,0.00096181,0.00084884,0.00104924,0.00093661,0.00093773,0.00087972,0.0007788,0.00094846,0.00092966,0.000912,0.00104324,0.00102826
19.82,0.00094902,0.00095243,0.0011424,0.00104279,0.00102548,0.00102721,0.00084249,0.00096535,0.00116292,0.00092862,0.00095857,0.00103599,0.00100975,0.00085077,0.00093998,0.00097639,0.00098455,0.00106459,0.00084446,0.00100729,0.0008286
19.84,0.00089305,0.00105876,0.00095166,0.00093099,0.00109996,0.00092914,0.00090187,0.00084846,0.00109486,0.00078675,0.00105758,0.00099351,0.00080152,0.00091808,0.00109861,0.00085977,0.00086772,0.00097134,0.00096801,0.00103956,0.00105835
19.86,0.00101016,0.00088528,0.00092919,0.0009661,0.00110393,0.00108327,0.00100548,0.00095948,0.0010294,0.00091951,0.00091381,0.00103262,0.00096404,0.00097497,0.00092405,0.00084577,0.00098579,0.00107174,0.00085445,0.00097377,0.000997
19.88,0.0008393,0.00099751,0.00090598,0.00101612,0.00092476,0.00107523,0.00079822,0.00099557,0.00101143,0.00099143,0.00108944,0.0010369,0.00100225,0.00104099,0.00102772,0.00087343,0.00098276,0.00095956,0.00094756,0.00087942,0.00099356
19.9,0.00087526,0.00105099,0.00100064,0.00101641,0.00093596,0.00078269,0.00089113,0.00092025,0.00104087,0.00080622,0.001061,0.00072416,0.00100774,0.00090985,0.00096668,0.0010627,0.00108789,0.00100808,0.00111713,0.00093831,0.00094787
19.92,0.00091705,0.00116361,0.00107693,0.00084443,0.00104134,0.0007967,0.00084906,0.00086816,0.00098098,0.00096107,0.00107795,0.00092247,0.000973,0.00098827,0.00086185,0.00096964,0.00085747,0.00090634,0.00093647,0.00088296,0.00107404
19.94,0.00094132,0.00111433,0.00099588,0.00102406,0.00106635,0.00098179,0.00103448,0.00113006,0.0009511,0.00086322,0.00118609,0.00096274,0.00095442,0.00093452,0.00096035,0.0010223,0.00079146,0.00087517,0.00073732,0.00078091,0.00107099
19.96,0.00114129,0.00099101,0.00095741,0.00092597,0.000875,0.0010417,0.00089419,0.00087142,0.00094866,0.00094892,0.00083265,0.00092462,0.00084446,0.00095312,0.00081327,0.00098056,0.00081089,0.00102134,0.0010477,0.00092672,0.00091181
19.98,0.00097122,0.00096323,0.00088865,0.00094779,0.00088276,0.0008094,0.001022,0.00092623,0.00099892,0.00093823,0.0010708,0.00096529,0.00078434,0.00095808,0.00092774,0.00106407,0.00100056,0.0009179,0.00079655,0.0010215,0.00098529
20,0.00104987,0.0008926,0.00084444,0.00092649,0.00083115,0.00099954,0.00086147,0.00093442,0.00085412,0.00090576,0.00109517,0.00096089,0.00086872,0.00082866,0.0010099,0.00102264,0.00093749,0.00083932,0.00094316,0.00095379,0.0008897
20.02,0.00075253,0.00096162,0.00089033,0.00088889,0.00092581,0.00084843,0.0008387,0.00097711,0.00077556,0.00088543,0.00100591,0.0008785,0.0009016,0.0009321,0.00091092,0.00097755,0.00086665,0.00077867,0.00084406,0.00088842,0.00088912
20.04,0.00079083,0.00098361,0.00082792,0.00093536,0.00099677,0.00106016,0.00081957,0.00092311,0.00090398,0.00085758,0.00099875,0.00081531,0.00087994,0.00084141,0.00097013,0.00084502,0.00091612,0.0009321,0.00093454,0.00090126,0.00079766
20.06,0.00076577,0.00091255,0.00069735,0.0008622,0.00088901,0.00103732,0.00081155,0.00084652,0.00094467,0.00087407,0.00096352,0.00099292,0.00080331,0.00079992,0.00078821,0.00096431,0.00099043,0.00089959,0.00083546,0.00090536,0.00096509
20.08,0.00091978,0.00089065,0.00095155,0.00083583,0.00067788,0.0010083,0.00095578,0.00096249,0.00087006,0.00082951,0.00095439,0.00086297,0.00088766,0.00087965,0.000712,0.00083475,0.00100895,0.00088258,0.00075931,0.00096242,0.00097871
20.1,0.00081774,0.00078768,0.00078475,0.00091372,0.00087624,0.00078574,0.00083589,0.00085833,0.00087796,0.0008324,0.00091988,0.00084123,0.00084568,0.00078641,0.00088402,0.00092125,0.00071857,0.00089183,0.00077346,0.00081966,0.00082031
20.12,0.00093616,0.00054908,0.00066135,0.00081221,0.00100627,0.00082501,0.00097631,0.00082425,0.00087959,0.00102727,0.00089901,0.00090379,0.0009279,0.00089954,0.00098901,0.0009032,0.000854,0.00088729,0.00097637,0.00089797,0.00075243
20.14,0.0009326,0.00075095,0.00079319,0.00096447,0.00084458,0.00087106,0.00083554,0.00086422,0.00088897,0.00071471,0.00080535,0.00087755,0.00080366,0.0008884,0.00074972,0.00086452,0.00085877,0.00090701,0.0007595,0.00084537,0.00075852
20.16,0.000814,0.00094311,0.00089084,0.00077116,0.00076784,0.00077135,0.00085982,0.00079722,0.00088686,0.00081651,0.00071132,0.00098675,0.00081562,0.00096071,0.00092469,0.00081043,0.00074748,0.00103773,0.00090188,0.0008167,0.00092217
20.18,0.00082686,0.00085407,0.00082778,0.00090806,0.00088533,0.00082511,0.00097897,0.00080171,0.00079833,0.00073841,0.00086878,0.0009561,0.00078985,0.000936,0.00086158,0.00063245,0.00077966,0.00072491,0.00093279,0.00073263,0.00085203
20.2,0.00076636,0.00080654,0.00074639,0.00075243,0.00082556,0.00089795,0.00082495,0.00086299,0.0007903,0.00087914,0.00096385,0.00074161,0.00084117,0.0008392,0.00077685,0.00081721,0.0008168,0.00078387,0.00086025,0.00088687,0.00077634
20.22,0.00075346,0.00085717,0.00066511,0.00085025,0.00084523,0.00063082,0.00087304,0.00088951,0.00095632,0.00092499,0.00076061,0.00082911,0.00070061,0.00069976,0.00076547,0.00076492,0.00084827,0.00094433,0.00080122,0.00078832,0.00082126
20.24,0.00086424,0.00078844,0.00088631,0.00082,0.00089577,0.00068971,0.00078885,0.00071693,0.00070939,0.00075416,0.00085794,0.0007734,0.00088297,0.00071675,0.00080997,0.0008764,0.00072417,0.00098873,0.00071736,0.0008064,0.00074286
20.26,0.00084463,0.00083663,0.00081599,0.00085032,0.00082859,0.00084583,0.00077842,0.00078193,0.00073264,0.00079637,0.00066335,0.00069569,0.00079393,0.00085872,0.00085359,0.00078014,0.00065894,0.00079034,0.00066503,0.00082376,0.00085974
20.28,0.00083664,0.00074515,0.00076283,0.0008172,0.00069253,0.00074688,0.0007685,0.00075485,0.00079004,0.00081548,0.00086206,0.00095299,0.00088127,0.00076575,0.00067515,0.00085949,0.00085055,0.00089695,0.00078517,0.00080471,0.00078038
20.3,0.0007988,0.00074749,0.00078366,0.00067359,0.00087028,0.00067535,0.00066034,0.00069796,0.0007822,0.00075847,0.0008815,0.00078889,0.00069607,0.00081831,0.0006403,0.00072411,0.00086284,0.00092421,0.0007402,0.00082196,0.00072478
20.32,0.00071531,0.00083929,0.000856,0.00079608,0.00066764,0.00096862,0.00075573,0.00085992,0.00078579,0.00078983,0.00063159,0.00085333,0.0007223,0.00064744,0.00070285,0.00093144,0.0007136,0.00070876,0.00078842,0.00078131,0.00071879
20.34,0.00097691,0.00084551,0.00073917,0.00064743,0.00080219,0.00080853,0.00093864,0.00086302,0.00070468,0.00066381,0.00072371,0.00070632,0.00066074,0.00080524,0.0008374,0.00075669,0.00072374,0.00083495,0.00072957,0.00075892,0.00080912
20.36,0.00091989,0.00081092,0.00070044,0.00069501,0.00084957,0.00070667,0.00089323,0.0008973,0.00067067,0.00067636,0.00072133,0.00088015,0.00085713,0.00065696,0.00078599,0.0008532,0.00072516,0.00073413,0.00079298,0.00084791,0.00069092
20.38,0.00072902,0.00073512,0.00068075,0.00066282,0.00072466,0.00075332,0.00067373,0.00073212,0.00066033,0.00088458,0.00085283,0.00071031,0.00073674,0.00067909,0.00074814,0.0007009,0.00075786,0.00076261,0.00073366,0.00075721,0.00074282
20.4,0.00070497,0.00074311,0.00065996,0.00075142,0.00071309,0.0007723,0.00069185,0.00073376,0.00069535,0.00075415,0.0007059,0.00068246,0.00068636,0.00085619,0.00065432,0.00074017,0.00064416,0.00074326,0.00074202,0.00067514,0.00077822
20.42,0.00067293,0.00071361,0.00082809,0.00070808,0.00066754,0.0008447,0.00065112,0.000602,0.00067123,0.00068768,0.00073178,0.00066458,0.00073201,0.00056965,0.00065887,0.00064682,0.00071192,0.00074418,0.00078101,0.000866,0.00074528
20.44,0.00064041,0.0007466,0.00077296,0.00070641,0.00075248,0.00078809,0.00071337,0.00073672,0.00070814,0.00075743,0.00081927,0.00063573,0.00063911,0.00063925,0.00075278,0.00081822,0.00069859,0.00069987,0.00081586,0.00080323,0.00070826
20.46,0.00082055,0.00070299,0.00058457,0.00068027,0.00076839,0.00060662,0.00082152,0.00073189,0.00074217,0.00066017,0.0008176,0.00075887,0.00074701,0.00072362,0.00073869,0.00056461,0.00068398,0.00070354,0.00071389,0.00070726,0.00073361
20.48,0.00073502,0.00063984,0.00075355,0.00073719,0.00066369,0.00068053,0.00078604,0.00071638,0.00057221,0.00075018,0.00071208,0.00063547,0.00069724,0.00070027,0.00071529,0.00076841,0.00074941,0.0007354,0.00077653,0.0005803,0.00066285
20.5,0.00070424,0.0006921,0.00088118,0.00057078,0.00075333,0.00066112,0.00062864,0.00072294,0.00066212,0.00068831,0.00074149,0.00068022,0.00060256,0.00066403,0.00064565,0.00073193,0.00073639,0.0008987,0.00077934,0.0006614,0.00071308
20.52,0.00076505,0.00079406,0.00079474,0.00070073,0.00075003,0.00059326,0.00056035,0.00074625,0.00075046,0.00065322,0.00074726,0.0006572,0.00070254,0.00063279,0.00065428,0.00060293,0.00060253,0.00089337,0.00063168,0.00065431,0.00073704
20.54,0.00075981,0.0008287,0.00071344,0.00066533,0.00064457,0.00067769,0.00071447,0.00059306,0.0007852,0.00062219,0.00069615,0.00066906,0.00064379,0.00066402,0.00069813,0.00077637,0.00069545,0.00085392,0.00062577,0.00067978,0.000751
20.56,0.00061786,0.00075145,0.00066398,0.00057682,0.00075819,0.00061551,0.000716,0.00068578,0.00064509,0.00060474,0.00063503,0.00070131,0.00069327,0.00068516,0.00064651,0.0007495,0.00066575,0.00075055,0.00069136,0.00073154,0.00072986
20.58,0.00058717,0.00079785,0.0006356,0.00068934,0.00068872,0.0006806,0.00075497,0.00075472,0.00065193,0.00076833,0.00063762,0.00065157,0.00050764,0.00068402,0.00059681,0.00059785,0.000628,0.00055806,0.00064386,0.00075604,0.00066602
20.6,0.00067232,0.0006798,0.00063022,0.00067084,0.00067036,0.00065892,0.00070702,0.00072455,0.00076317,0.00064503,0.00076898,0.00062241,0.00060183,0.00074537,0.00072301,0.00056779,0.00067902,0.00076387,0.00067662,0.00071945,0.00068334
20.62,0.00060758,0.00065549,0.00053063,0.00070986,0.00073033,0.00068991,0.00071344,0.00065617,0.00058432,0.00072333,0.00061722,0.00061925,0.00068747,0.00061231,0.00061998,0.00066343,0.00061536,0.00057972,0.00082098,0.0008114,0.00059902
20.64,0.00065208,0.00066276,0.00052568,0.00068012,0.00065453,0.00063937,0.00073522,0.00067464,0.00073973,0.00072453,0.00063795,0.00064837,0.00077266,0.00051135,0.00072701,0.00069709,0.00069612,0.00071686,0.00060687,0.00059936,0.00061299
20.66,0.00072713,0.00061915,0.0007164,0.000673,0.00063531,0.00076754,0.00066339,0.00071742,0.00065579,0.00067558,0.00074844,0.00067409,0.00066594,0.00064728,0.00070838,0.00060765,0.00062485,0.00066224,0.00064187,0.00066388,0.00066428
20.68,0.00064043,0.00057308,0.00058059,0.0006017,0.00064848,0.00069822,0.00049874,0.00057881,0.00059703,0.00059596,0.00063243,0.00059156,0.00064916,0.00046367,0.00057961,0.00048606,0.00071189,0.00068401,0.00058484,0.00060634,0.00062035
20.7,0.00060675,0.0007427,0.0006733,0.00065654,0.00059967,0.00061668,0.00072006,0.00069487,0.00070469,0.00055303,0.00054732,0.00065356,0.00076711,0.00052938,0.00072226,0.00075394,0.00056175,0.00059648,0.00052033,0.00068248,0.00062534
20.72,0.0005339,0.00079606,0.00066925,0.00061857,0.00067468,0.00061872,0.00050616,0.00069006,0.00046809,0.00065565,0.00073009,0.00062836,0.00049392,0.0006404,0.00063109,0.00060923,0.00072794,0.00072819,0.00070825,0.00057813,0.00067377
20.74,0.00066955,0.00061024,0.00062666,0.00070663,0.00057832,0.00062823,0.00064949,0.00064561,0.00064465,0.00056318,0.0007184,0.00068127,0.00070682,0.00066093,0.00066232,0.00057394,0.00062693,0.00072328,0.00073171,0.00067632,0.00061561
20.76,0.00071296,0.00072224,0.00055041,0.00060882,0.00063673,0.00057991,0.00061079,0.00054922,0.00062221,0.00081279,0.00057001,0.00064697,0.00055413,0.0006418,0.00056258,0.00062521,0.00064562,0.00057953,0.00053507,0.00065096,0.00069077
20.78,0.00065198,0.00067715,0.00066589,0.00069769,0.00060352,0.00062913,0.00058788,0.00066527,0.0005972,0.00056583,0.0005075,0.00059292,0.00061053,0.00059463,0.00061418,0.00067767,0.00066507,0.00055053,0.00062347,0.00064464,0.00064347
20.8,0.00055058,0.00054278,0.00059429,0.00063438,0.00055655,0.00058719,0.00047494,0.00064515,0.00060819,0.00056226,0.00066127,0.00059938,0.00065221,0.00068336,0.00064138,0.00049936,0.00058045,0.00063415,0.00067929,0.00065313,0.00051117
20.82,0.00059712,0.00067428,0.00056253,0.00051167,0.00055535,0.00053887,0.00068669,0.00067325,0.00060464,0.00057361,0.00061063,0.00057113,0.00062452,0.00050316,0.00069362,0.00059263,0.00064694,0.00056908,0.00057324,0.00063117,0.00065667
20.84,0.00055179,0.00053877,0.00057419,0.00058496,0.00055039,0.00058873,0.00057862,0.00059929,0.00062429,0.00062779,0.00052125,0.00049031,0.00061708,0.00063145,0.00063462,0.00067701,0.00050637,0.00060547,0.0006297,0.00062426,0.00061597
20.86,0.00066805,0.00056129,0.00061497,0.00061225,0.00061224,0.00069346,0.00055965,0.00059434,0.00059741,0.00059427,0.00056241,0.00059124,0.00069467,0.00053496,0.00066034,0.00060867,0.00058607,0.00052268,0.00064146,0.00050553,0.00050062
20.88,0.0005431,0.0005557,0.00058352,0.00073918,0.00062101,0.0006284,0.00057589,0.00068836,0.00069724,0.00058399,0.00050463,0.0006712,0.00061541,0.00058471,0.00064106,0.00048816,0.00059375,0.00054179,0.00052418,0.00059302,0.00059276
20.9,0.00056174,0.00060142,0.00066114,0.00060781,0.00057928,0.00056529,0.00052857,0.0007153,0.00063919,0.00053842,0.00060156,0.00059759,0.00061287,0.00057088,0.00060887,0.00058473,0.00057177,0.00067215,0.0006039,0.00052151,0.0007243
20.92,0.00059005,0.00054105,0.00057453,0.00054764,0.00060254,0.00046444,0.00052598,0.00057361,0.00062388,0.00051088,0.00053779,0.00058806,0.00058746,0.00050465,0.00058293,0.00058889,0.00058604,0.00056808,0.00055243,0.00061824,0.00054927
20.94,0.00061738,0.00059725,0.00051674,0.00052353,0.000636,0.00056161,0.00056005,0.00056536,0.00059181,0.00055362,0.00054072,0.00051131,0.00059412,0.00052978,0.00064865,0.00053866,0.0005713,0.00051445,0.00052686,0.00047467,0.0006058
20.96,0.00051201,0.00062262,0.00057366,0.00048753,0.00061642,0.00065922,0.00058133,0.0006045,0.00057414,0.00056712,0.00054867,0.000606,0.00066476,0.00059878,0.00055815,0.00050847,0.00061275,0.00063448,0.00057324,0.00067953,0.00067177
20.98,0.00057125,0.00053785,0.00055022,0.00047231,0.00050662,0.00047538,0.00059837,0.00063376,0.00051849,0.00053193,0.00060578,0.00050549,0.00055112,0.00060279,0.00054893,0.0005353,0.0005512,0.00057989,0.00056401,0.00062303,0.00048368
21,0.00059795,0.00051476,0.00053678,0.0005326,0.00063408,0.00046736,0.00059337,0.0005424,0.0005144,0.00052453,0.00049744,0.00055623,0.00059865,0.00046264,0.00054675,0.0005338,0.00054796,0.00054051,0.00058483,0.00060891,0.00057897
21.02,0.00048826,0.00051233,0.00060922,0.00055356,0.00053684,0.00053217,0.00060487,0.00051181,0.00068128,0.00054695,0.00063109,0.00058338,0.00050425,0.00041737,0.00055184,0.00052397,0.0006025,0.0005775,0.00055714,0.00057999,0.00058638
21.04,0.00050359,0.00056597,0.00049019,0.00064695,0.00055973,0.00052169,0.00054257,0.00059961,0.00056579,0.00059621,0.00060678,0.00043458,0.00055495,0.00054373,0.0005726,0.00057027,0.00062278,0.00056809,0.0004801,0.00049896,0.00054592
21.06,0.00042071,0.00055649,0.00054443,0.00055318,0.00047793,0.00048774,0.00054486,0.00049874,0.00059321,0.00046803,0.00049143,0.00059835,0.00064113,0.00052825,0.00054224,0.00064326,0.00049746,0.00056433,0.00051117,0.00053757,0.00051015
21.08,0.00056523,0.00057245,0.00047337,0.00048181,0.0005325,0.00053206,0.00056623,0.00044249,0.00061102,0.00056663,0.00048374,0.0005701,0.00054802,0.00047904,0.00061415,0.00060148,0.00053297,0.00059003,0.00054516,0.00055179,0.00052824
21.1,0.00058651,0.00050902,0.0006222,0.00053023,0.00053546,0.00056145,0.00050016,0.00057492,0.00053094,0.0004616,0.00055242,0.00052084,0.00060052,0.00046549,0.00054096,0.0005591,0.00057537,0.00055046,0.00056219,0.00054485,0.00063774
21.12,0.00058522,0.00048461,0.00065499,0.00045863,0.00053859,0.00052927,0.00059317,0.00052199,0.00042943,0.00052488,0.00052849,0.00059813,0.00049,0.00048968,0.00055273,0.00045346,0.0005096,0.00053763,0.00048315,0.00058194,0.00053701
21.14,0.00054166,0.00053744,0.00054028,0.00056789,0.00048598,0.00044545,0.0005114,0.00057123,0.00050954,0.00051751,0.00054503,0.00048791,0.00047813,0.00057395,0.00048979,0.00047836,0.00061371,0.00048505,0.00059511,0.0005382,0.00057953
21.16,0.00054333,0.00050251,0.00042707,0.00050293,0.00053908,0.00054276,0.0005357,0.00051001,0.00042603,0.00047334,0.00050254,0.00051836,0.00056827,0.00054314,0.00049919,0.00045963,0.00058473,0.00047976,0.00049231,0.00043665,0.00061236
21.18,0.00048816,0.00060681,0.00055265,0.00052255,0.00052527,0.00054466,0.00042457,0.00052645,0.00046272,0.0005808,0.00056805,0.00050374,0.00054475,0.00042187,0.00044037,0.00053021,0.00049882,0.00057573,0.00056339,0.00052716,0.00040272
21.2,0.00047353,0.0005544,0.00054813,0.0004627,0.00050701,0.00052882,0.0005459,0.00041722,0.0005109,0.00051608,0.00054262,0.00047887,0.00050348,0.00056131,0.00056479,0.00055837,0.00047389,0.00051396,0.000428,0.00052699,0.00046714
21.22,0.00053023,0.00044773,0.00052196,0.00046144,0.00048246,0.00047799,0.0006237,0.00038745,0.00044231,0.00051172,0.00049138,0.0005274,0.00058436,0.00045171,0.00044996,0.0004804,0.00048603,0.00050972,0.00056137,0.00054334,0.00055921
21.24,0.00035004,0.00050325,0.00045886,0.0004939,0.00051693,0.00059542,0.00046689,0.00045676,0.00050236,0.0005483,0.00049162,0.00046123,0.00050127,0.00051788,0.00052767,0.00054748,0.00041099,0.00057258,0.00050031,0.0004357,0.00049287
21.26,0.00052307,0.00048241,0.00052727,0.00051545,0.00047582,0.00049682,0.00051098,0.00045972,0.00051216,0.00043093,0.00058077,0.00053801,0.00045013,0.00057245,0.00049958,0.00041764,0.00044729,0.00043088,0.00044297,0.00050899,0.00049643
